,open,high,low,close,adjclose,volume,ticker
2005-01-03,19.549291610717773,19.74040412902832,18.872432708740234,19.190954208374023,18.60722541809082,2905100,CTXS
2005-01-04,19.278547286987305,19.429845809936523,18.46631622314453,18.920209884643555,18.344717025756836,3946400,CTXS
2005-01-05,18.800764083862305,18.896320343017578,18.195571899414062,18.283166885375977,17.727048873901367,3126600,CTXS
2005-01-06,18.418537139892578,18.713171005249023,18.131868362426758,18.163721084594727,17.611238479614258,3412300,CTXS
2005-01-07,18.315017700195312,18.522058486938477,17.972606658935547,18.33890724182129,17.781097412109375,2738500,CTXS
2005-01-10,18.418537139892578,18.681318283081055,18.05223846435547,18.123905181884766,17.572635650634766,2678100,CTXS
2005-01-11,18.012422561645508,18.354833602905273,17.69390106201172,18.17168426513672,17.618961334228516,2700200,CTXS
2005-01-12,18.195571899414062,18.330944061279297,17.74964141845703,18.21946144104004,17.665283203125,1703400,CTXS
2005-01-13,18.044275283813477,18.179645538330078,17.725751876831055,17.81334686279297,17.271522521972656,2072100,CTXS
2005-01-14,17.81334686279297,17.98853302001953,17.733715057373047,17.94871711730957,17.402772903442383,2024600,CTXS
2005-01-18,17.924829483032227,18.243350982666016,17.86908721923828,18.123905181884766,17.572635650634766,1913700,CTXS
2005-01-19,18.155757904052734,18.418537139892578,17.805383682250977,17.877050399780273,17.333284378051758,2802500,CTXS
2005-01-20,17.853160858154297,18.10001564025879,17.69390106201172,17.74167823791504,17.202030181884766,1225500,CTXS
2005-01-21,17.805383682250977,18.076126098632812,17.375377655029297,17.45500946044922,16.924083709716797,2237800,CTXS
2005-01-24,17.439083099365234,17.90093994140625,17.399267196655273,17.534639358520508,17.00129508972168,2318800,CTXS
2005-01-25,17.972606658935547,18.012422561645508,17.773530960083008,17.81334686279297,17.271522521972656,2294200,CTXS
2005-01-26,17.916866302490234,18.267240524291992,17.853160858154297,18.115942001342773,17.56491470336914,4716000,CTXS
2005-01-27,18.084089279174805,18.641504287719727,18.076126098632812,18.434463500976562,17.873746871948242,3599300,CTXS
2005-01-28,18.522058486938477,18.633541107177734,16.483516693115234,17.200191497802734,16.67701530456543,10631800,CTXS
2005-01-31,17.47093391418457,17.518712997436523,16.969263076782227,17.080745697021484,16.561203002929688,3148700,CTXS
