,open,high,low,close,adjclose,volume,ticker
2005-01-03,22.25,22.274999618530273,21.854999542236328,22.0,20.269550323486328,1409000,UHS
2005-01-04,22.0,22.075000762939453,21.75,21.860000610351562,20.140560150146484,1010400,UHS
2005-01-05,21.864999771118164,22.049999237060547,21.690000534057617,22.0,20.269550323486328,1859600,UHS
2005-01-06,21.975000381469727,22.065000534057617,21.700000762939453,22.0,20.269550323486328,993800,UHS
2005-01-07,22.0,22.020000457763672,21.885000228881836,22.0,20.269550323486328,734400,UHS
2005-01-10,21.924999237060547,22.200000762939453,21.899999618530273,21.9950008392334,20.264944076538086,599200,UHS
2005-01-11,21.975000381469727,21.975000381469727,21.684999465942383,21.709999084472656,20.00235366821289,814200,UHS
2005-01-12,22.25,22.875,22.25,22.69499969482422,20.90987777709961,3267200,UHS
2005-01-13,22.649999618530273,23.049999237060547,22.325000762939453,22.344999313354492,20.587406158447266,1695800,UHS
2005-01-14,22.350000381469727,22.485000610351562,22.15999984741211,22.165000915527344,20.421567916870117,1799800,UHS
2005-01-18,22.174999237060547,22.350000381469727,22.040000915527344,22.139999389648438,20.39853286743164,1159400,UHS
2005-01-19,22.174999237060547,22.4950008392334,22.135000228881836,22.209999084472656,20.463027954101562,746400,UHS
2005-01-20,22.200000762939453,22.43000030517578,22.024999618530273,22.260000228881836,20.50910186767578,1119000,UHS
2005-01-21,22.385000228881836,22.385000228881836,21.924999237060547,21.924999237060547,20.200448989868164,1289600,UHS
2005-01-24,21.450000762939453,21.709999084472656,21.325000762939453,21.549999237060547,19.85494041442871,1466200,UHS
2005-01-25,21.55500030517578,21.735000610351562,21.315000534057617,21.389999389648438,19.7075252532959,1333200,UHS
2005-01-26,21.450000762939453,21.600000381469727,21.274999618530273,21.3700008392334,19.689104080200195,1297000,UHS
2005-01-27,21.3700008392334,21.610000610351562,21.350000381469727,21.385000228881836,19.702917098999023,1130000,UHS
2005-01-28,21.405000686645508,21.46500015258789,21.100000381469727,21.209999084472656,19.541690826416016,1676000,UHS
2005-01-31,21.274999618530273,21.665000915527344,21.274999618530273,21.520000457763672,19.82731056213379,1315000,UHS
2005-02-01,21.56999969482422,21.875,21.545000076293945,21.850000381469727,20.131349563598633,878000,UHS
2005-02-02,21.850000381469727,21.905000686645508,21.690000534057617,21.780000686645508,20.066852569580078,504200,UHS
2005-02-03,21.725000381469727,21.75,21.545000076293945,21.735000610351562,20.025386810302734,588600,UHS
2005-02-04,21.739999771118164,22.364999771118164,21.739999771118164,22.329999923706055,20.573585510253906,1202200,UHS
2005-02-07,22.329999923706055,22.5,22.174999237060547,22.399999618530273,20.63808250427246,1117600,UHS
2005-02-08,22.395000457763672,22.440000534057617,21.889999389648438,21.975000381469727,20.246511459350586,1122800,UHS
2005-02-09,22.049999237060547,22.1200008392334,21.889999389648438,21.895000457763672,20.172807693481445,602400,UHS
2005-02-10,22.100000381469727,22.100000381469727,21.875,22.024999618530273,20.292577743530273,370000,UHS
2005-02-11,22.024999618530273,22.399999618530273,21.969999313354492,22.399999618530273,20.63808250427246,744600,UHS
2005-02-14,22.5,23.059999465942383,22.5,23.010000228881836,21.200109481811523,2410200,UHS
2005-02-15,23.014999389648438,23.135000228881836,22.850000381469727,22.850000381469727,21.052682876586914,2003400,UHS
2005-02-16,22.8799991607666,22.8799991607666,22.510000228881836,22.56999969482422,20.79471206665039,720400,UHS
2005-02-17,22.510000228881836,22.520000457763672,22.084999084472656,22.43000030517578,20.665729522705078,1265400,UHS
2005-02-18,22.415000915527344,22.625,22.155000686645508,22.264999389648438,20.513700485229492,732200,UHS
2005-02-22,22.149999618530273,22.149999618530273,21.915000915527344,22.014999389648438,20.283369064331055,1181200,UHS
2005-02-23,22.03499984741211,22.229999542236328,21.854999542236328,22.149999618530273,20.407752990722656,1693000,UHS
2005-02-24,22.25,22.485000610351562,21.94499969482422,22.43000030517578,20.665729522705078,2488000,UHS
2005-02-25,22.139999389648438,23.559999465942383,21.875,23.364999771118164,21.56563949584961,4591400,UHS
2005-02-28,23.315000534057617,23.684999465942383,23.190000534057617,23.600000381469727,21.782535552978516,1699000,UHS
2005-03-01,23.604999542236328,23.829999923706055,23.5,23.78499984741211,21.953296661376953,1673800,UHS
2005-03-02,23.875,24.360000610351562,23.875,24.21500015258789,22.350177764892578,1986000,UHS
2005-03-03,24.21500015258789,24.28499984741211,24.1200008392334,24.200000762939453,22.336332321166992,1539400,UHS
2005-03-04,24.25,24.575000762939453,24.239999771118164,24.545000076293945,22.654762268066406,1968400,UHS
2005-03-07,24.545000076293945,24.684999465942383,24.44499969482422,24.639999389648438,22.742454528808594,944600,UHS
2005-03-08,24.639999389648438,24.690000534057617,24.415000915527344,24.5,22.61322784423828,881400,UHS
2005-03-09,24.5,24.5,24.020000457763672,24.09000015258789,22.234806060791016,1553800,UHS
2005-03-10,24.094999313354492,24.40999984741211,24.094999313354492,24.344999313354492,22.470163345336914,608600,UHS
2005-03-11,24.75,24.93000030517578,24.575000762939453,24.59000015258789,22.696300506591797,1130800,UHS
2005-03-14,24.649999618530273,25.0,24.600000381469727,24.700000762939453,22.797826766967773,1442200,UHS
2005-03-15,24.799999237060547,24.885000228881836,24.40999984741211,24.424999237060547,22.54400634765625,1186400,UHS
2005-03-16,24.43000030517578,24.674999237060547,24.354999542236328,24.649999618530273,22.751676559448242,1049800,UHS
2005-03-17,24.655000686645508,24.940000534057617,24.635000228881836,24.899999618530273,22.982419967651367,1256000,UHS
2005-03-18,25.0,25.0,24.670000076293945,24.915000915527344,22.996278762817383,983000,UHS
2005-03-21,24.899999618530273,24.979999542236328,24.049999237060547,24.5,22.61322784423828,1052400,UHS
2005-03-22,24.549999237060547,25.075000762939453,24.549999237060547,24.739999771118164,22.834749221801758,1424400,UHS
2005-03-23,24.614999771118164,24.760000228881836,24.405000686645508,24.59000015258789,22.696300506591797,1338200,UHS
2005-03-24,24.625,25.139999389648438,24.549999237060547,25.0,23.07472801208496,1266400,UHS
2005-03-28,25.0,25.1200008392334,24.899999618530273,25.059999465942383,23.130102157592773,1237200,UHS
2005-03-29,26.125,26.424999237060547,25.770000457763672,25.795000076293945,23.80850601196289,3276000,UHS
2005-03-30,25.7450008392334,26.170000076293945,25.59000015258789,26.170000076293945,24.154619216918945,729800,UHS
2005-03-31,26.170000076293945,26.405000686645508,26.075000762939453,26.200000762939453,24.182315826416016,1300800,UHS
2005-04-01,26.229999542236328,26.415000915527344,26.014999389648438,26.170000076293945,24.154619216918945,1119400,UHS
2005-04-04,26.05500030517578,26.31999969482422,25.9950008392334,26.100000381469727,24.090009689331055,843400,UHS
2005-04-05,26.100000381469727,26.100000381469727,25.71500015258789,25.80500030517578,23.81772804260254,1446800,UHS
2005-04-06,25.729999542236328,26.0049991607666,25.700000762939453,25.829999923706055,23.84079933166504,1278800,UHS
2005-04-07,25.950000762939453,26.100000381469727,25.8799991607666,26.075000762939453,24.066946029663086,1243600,UHS
2005-04-08,26.139999389648438,26.229999542236328,25.934999465942383,26.030000686645508,24.025409698486328,925800,UHS
2005-04-11,26.155000686645508,26.53499984741211,26.1299991607666,26.524999618530273,24.482282638549805,1340200,UHS
2005-04-12,26.489999771118164,26.649999618530273,26.209999084472656,26.475000381469727,24.43613624572754,1067800,UHS
